name,salary,experience,time,company,address,tags,hh_link,field
Системный аналитик данных,,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день",ООО Axenix (ранее Accenture),Москва,[],https://odintsovo.hh.ru/vacancy/92202285
Консультант практики Digital и Data трансформации,,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день",DIS Group,Москва,"['Data Management', 'Data Governance', 'BI and Advanced Analytics', 'Data Platform', 'Data Architecture', 'MS Excel', 'thinkcell', 'PowerBI', 'Системный анализ', 'Аналитическое мышление', 'Бизнес-анализ']",https://odintsovo.hh.ru/vacancy/93103718
Product Analyst (Сниппеты),,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день",WILDBERRIES,Москва,[],https://odintsovo.hh.ru/vacancy/88003048
Business/System Analyst,1600 до 2800 $ на руки,Требуемый опыт работы: 3–6 лет,"Полная занятость, удаленная работа",ООО Перфект Системс,Алматы,"['UML', 'SQL', 'BPMN', 'SAP', 'Business Analysis', 'Английский язык', 'Data Analysis', 'Business Development']",https://odintsovo.hh.ru/vacancy/92093819
Старший аналитик(DG),,Требуемый опыт работы: 3–6 лет,"Полная занятость, удаленная работа",DIS Group,Москва,"['SQL', 'Работа с базами данных', 'BPMN', 'DWH', 'Системный анализ', 'Базы данных', 'Big Data', 'ETL', 'Hadoop', 'Системная интеграция', 'Аналитическое мышление']",https://odintsovo.hh.ru/vacancy/90413627
Game Product Analyst,,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день",Gaijin Games,Сербия,[],https://odintsovo.hh.ru/vacancy/93479459
Game Product Analyst,,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день",Gaijin Games,Армения,[],https://odintsovo.hh.ru/vacancy/93479460
Системный аналитик НСИ,,Требуемый опыт работы: 3–6 лет,"Полная занятость, удаленная работа",Компания Самолет,Москва,"['SQL', '1С программирование', 'MasterData']",https://odintsovo.hh.ru/vacancy/93544783
Data governance specialist/Аналитик по управлению метаданными,,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день",ООО «Газпромнефть-Региональные продажи»,Санкт,"['бизнес глоссарий', 'каталог данных', 'data steward']",https://odintsovo.hh.ru/vacancy/93442658
Data Engineer Middle,,Требуемый опыт работы: 1–3 года,"Полная занятость, удаленная работа",Rubius,Томск,[],https://odintsovo.hh.ru/vacancy/92315138
QA инженер (C#) в команду Compliance Data Engineering,,Требуемый опыт работы: 3–6 лет,"Полная занятость, удаленная работа",Райффайзен Банк,Москва,"['C#', 'SQL']",https://odintsovo.hh.ru/vacancy/93564624
Аналитик - статист / Специалист по проведению сверок / Специалист по работе с базами данных,50000 до 70000 ₽ на руки,Требуемый опыт работы: не требуется,"Полная занятость, полный день",CityAds Media,Москва,[],https://odintsovo.hh.ru/vacancy/93607358
Data Architect,,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день",ОАО Банк БелВЭБ,Минск,"['СУБД', 'SQL', 'ETL', 'Базы данных', 'BI', 'Fintech', 'data governance', 'OLTP', 'База данных: Olap']",https://odintsovo.hh.ru/vacancy/92475725
"Системный аналитик (ML, DE)",,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день",ООО Петрович-Тех,Санкт,[],https://odintsovo.hh.ru/vacancy/92468584
Ведущий риск-аналитик (SQL),,Требуемый опыт работы: 1–3 года,"Полная занятость, удаленная работа",ГРИНМАНИ,Москва,"['SQL', 'Анализ данных', 'Исследование данных', 'Data Analysis', 'Математика', 'Математическая статистика', 'Статистический анализ']",https://odintsovo.hh.ru/vacancy/92416183
Data engineer (middle+),,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день",ООО Сигнатек,Новосибирск,"['Linux', 'ETL', 'Apache Kafka', 'Apache Spark', 'Apache NiFi', 'SQL', 'Python', 'SCALA', 'Kubernetes', 'C#', '.NET Framework']",https://odintsovo.hh.ru/vacancy/92242402
Аналитик данных (Data scientist/дата-инженер),,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день",NGRSOFTLAB,Москва,"['Базы данных', 'NoSQL', 'PostgreSQL', 'Linux', 'Python', 'Ruby', 'Информационная безопасность', 'SQL', 'ClickHouse', 'Information Security', 'Визуализация данных', 'Удаленная работа']",https://odintsovo.hh.ru/vacancy/92038786
Data analyst (Junior),60000 ₽ на руки,Требуемый опыт работы: не требуется,"Полная занятость, полный день",DNS Технологии,Владивосток,"['Python', 'SQL', 'Power BI', 'Airflow', 'Metabase', 'Финансовая аналитика', 'Аналитика']",https://odintsovo.hh.ru/vacancy/92803313
Бизнес-аналитик,,Требуемый опыт работы: 1–3 года,"Полная занятость, удаленная работа","билайн: ИТ, Data, Digital",Москва,"['MS PowerPoint', 'SQL', 'Python', 'Qlik Sense', 'MS Excel']",https://odintsovo.hh.ru/vacancy/93348479
